Emotions,Path
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.2.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.2.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.2.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.2.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.2.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.2.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.3.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.4.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/3.5.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.1.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.2.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.3.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.4.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/4.5.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.1.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.2.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.3.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.4.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/5.5.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.1.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.2.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.3.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.4.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/6.5.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.1.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.2.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.3.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.4.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/7.5.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.1.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.2.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-03.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-09.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.3.neutral-10.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.4.neutral-01.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.4.neutral-02.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/HindiSER/neutral/8.4.neutral-03.wav
